,high,low,open,close,volume,neg,neu,pos,compound,Daily References
2021-03-17,286.2300109863281,275.4100036621094,275.7099914550781,284.010009765625,21315000,0.091,0.8301999999999999,0.07880000000000001,-0.019409999999999993,10
2021-03-18,285.19000244140625,278.2799987792969,279.8699951171875,278.6199951171875,18728300,0.0781111111111111,0.8756666666666667,0.04622222222222222,-0.04559444444444444,18
2021-03-19,292.79998779296875,281.20001220703125,281.2200012207031,290.1099853515625,38930500,0.06064285714285715,0.8548928571428569,0.0844642857142857,0.013717857142857151,28
2021-03-22,299.7099914550781,286.75,290.45001220703125,293.5400085449219,28273100,0.11030000000000002,0.7761500000000001,0.1136,0.04722499999999999,20
2021-03-23,298.0,289.80999755859375,293.1499938964844,290.6300048828125,23000900,0.15666666666666668,0.8031666666666667,0.04016666666666666,-0.18305833333333332,12
2021-03-24,291.7200012207031,281.1600036621094,291.0,282.1400146484375,18675000,0.094030303030303,0.8144242424242426,0.09157575757575757,-0.014757575757575752,33
2021-03-25,288.05999755859375,277.75,280.9800109863281,278.739990234375,24505600,0.10887096774193547,0.8513870967741936,0.0397741935483871,-0.11179354838709675,31
2021-03-26,284.5,277.7699890136719,278.29998779296875,283.0199890136719,17629200,0.049428571428571426,0.9064285714285714,0.04414285714285714,-0.023278571428571426,14
2021-03-29,293.17999267578125,284.70001220703125,285.7699890136719,290.82000732421875,21718800,0.07370000000000002,0.8757999999999999,0.0505,-0.025860000000000005,20
2021-03-30,292.4700012207031,286.70001220703125,289.8299865722656,288.0,17474500,0.024,0.90675,0.06925,0.049687499999999996,8
2021-03-31,296.5,288.6099853515625,289.989990234375,294.5299987792969,19498200,0.11338095238095237,0.8161428571428571,0.07047619047619048,-0.06856666666666665,21
2021-04-01,302.3999938964844,296.6000061035156,298.3999938964844,298.6600036621094,17616000,0.0669375,0.7994375,0.133625,0.1492,16
2021-04-05,310.7699890136719,300.67999267578125,300.8900146484375,308.9100036621094,28237000,0.05881818181818181,0.8181818181818182,0.12295454545454548,0.07629090909090909,22
2021-04-06,311.3500061035156,305.25,308.8399963378906,306.260009765625,17335200,0.08144444444444446,0.8106111111111111,0.1078888888888889,0.0032999999999999974,18
2021-04-07,314.25,305.5,306.3399963378906,313.0899963378906,22855200,0.09305555555555556,0.8242222222222222,0.08266666666666665,-0.02254999999999999,18
2021-04-08,315.8800048828125,310.04998779296875,314.8500061035156,313.0199890136719,20894100,0.09104347826086956,0.8350000000000001,0.07395652173913043,-0.056169565217391325,23
2021-04-09,314.739990234375,310.3299865722656,311.3999938964844,312.4599914550781,15988600,0.115875,0.8246249999999999,0.0595,-0.09888125,16
2021-04-12,312.1499938964844,307.92999267578125,311.04998779296875,311.5400085449219,10881900,0.0455,0.8812999999999999,0.0732,0.061549999999999994,10
2021-04-13,314.42999267578125,309.32000732421875,312.2099914550781,309.760009765625,14036900,0.03006666666666667,0.8926666666666667,0.07726666666666666,0.08754666666666666,15
2021-04-14,308.0299987792969,301.95001220703125,307.29998779296875,302.82000732421875,17421400,0.0854,0.8162666666666667,0.09833333333333334,0.031586666666666666,15
2021-04-15,310.1400146484375,304.1000061035156,306.3399963378906,307.82000732421875,14558300,0.06811111111111111,0.7791111111111111,0.1527777777777778,0.1167,18
2021-04-16,308.95001220703125,304.6099853515625,308.1700134277344,306.17999267578125,13059200,0.12716666666666668,0.7694166666666665,0.10333333333333333,-0.101325,12
2021-04-19,307.70001220703125,300.55999755859375,305.010009765625,302.239990234375,14553500,0.0330625,0.8700624999999998,0.096875,0.07735625000000002,16
2021-04-20,305.1000061035156,297.2099914550781,301.989990234375,302.6499938964844,16796400,0.0,0.9862,0.013800000000000002,0.01531,10
2021-04-21,301.9800109863281,297.3900146484375,301.95001220703125,301.4700012207031,14863500,0.08357894736842106,0.8542105263157895,0.06221052631578947,-0.0005842105263157718,19
2021-04-22,302.9200134277344,296.0400085449219,301.3299865722656,296.5199890136719,16375400,0.0476875,0.8778125,0.07450000000000001,0.025537499999999998,16
2021-04-23,302.5899963378906,297.1499938964844,298.760009765625,301.1300048828125,17536800,0.07475000000000001,0.8225625,0.10268749999999999,0.07056874999999999,16
2021-04-26,305.79998779296875,301.55999755859375,303.3399963378906,303.0400085449219,16172600,0.059519999999999997,0.8652399999999999,0.07519999999999999,0.009844000000000004,25
2021-04-27,305.3399963378906,301.1099853515625,304.2799987792969,303.57000732421875,15309300,0.09008695652173913,0.7788695652173914,0.131,0.06515217391304345,23
2021-04-28,310.9200134277344,305.3699951171875,307.3599853515625,307.1000061035156,33907200,0.06737037037037036,0.7760740740740741,0.15655555555555556,0.14129999999999998,27
2021-04-29,331.80999755859375,321.6099853515625,330.1199951171875,329.510009765625,56526800,0.05491891891891892,0.8617297297297297,0.08335135135135134,0.05907297297297299,37
2021-04-30,329.82000732421875,324.5,326.1400146484375,325.0799865722656,26332400,0.05123529411764706,0.8338235294117646,0.11494117647058821,0.13477647058823528,17
2021-05-03,328.54998779296875,321.8399963378906,326.1700134277344,322.5799865722656,18719500,0.09081250000000002,0.8655,0.0436875,-0.12833125,16
2021-05-04,322.19000244140625,313.1199951171875,320.0199890136719,318.3599853515625,24032600,0.0874375,0.7835625,0.129,0.024331250000000006,16
2021-05-05,321.05999755859375,314.489990234375,318.19000244140625,315.0199890136719,15577600,0.14074358974358975,0.807871794871795,0.05141025641025641,-0.1725410256410257,39
2021-05-06,320.239990234375,313.2699890136719,314.5199890136719,320.0199890136719,19012200,0.10693333333333334,0.8456666666666667,0.0474,-0.11336666666666666,15
2021-05-07,322.94000244140625,318.75,322.3800048828125,319.0799865722656,15916700,0.1186,0.8814,0.0,-0.24580000000000002,5
2021-05-10,314.5799865722656,304.8299865722656,314.3500061035156,305.9700012207031,24239200,0.12195238095238096,0.8071428571428572,0.07085714285714285,-0.05482857142857143,21
2021-05-11,306.8399963378906,299.69000244140625,300.75,306.5299987792969,18920100,0.08199999999999999,0.82765,0.09035000000000001,-0.012315000000000003,20
2021-05-12,304.9599914550781,298.19000244140625,301.1300048828125,302.54998779296875,24645500,0.09139130434782608,0.830391304347826,0.07821739130434784,-0.032165217391304346,23
2021-05-13,308.8599853515625,302.7699890136719,306.0799865722656,305.260009765625,18079200,0.0,0.8644999999999999,0.1355,0.24841000000000002,10
2021-05-14,316.8500061035156,309.0799865722656,309.5400085449219,315.94000244140625,19245700,0.08328571428571428,0.8612142857142857,0.0555,-0.11316428571428572,14
2021-05-17,315.67999267578125,311.5799865722656,313.54998779296875,315.4599914550781,15401300,0.017555555555555557,0.8054444444444445,0.177,0.3024222222222222,9
2021-05-18,316.5,309.80999755859375,315.5899963378906,309.9599914550781,14522400,0.05566666666666666,0.8856666666666667,0.058666666666666666,0.00658333333333333,6
2021-05-19,314.6600036621094,303.57000732421875,304.19000244140625,313.5899963378906,19106200,0.09425,0.8338125000000001,0.07200000000000001,-0.03703750000000001,16
2021-05-20,319.25,313.1600036621094,313.5799865722656,318.6099853515625,17320200,0.0845,0.8604166666666667,0.05508333333333334,-0.008666666666666665,12
2021-05-21,319.92999267578125,315.80999755859375,319.2900085449219,316.2300109863281,13600900,0.0175,0.9036875000000001,0.07881250000000001,0.09625624999999999,16
2021-05-24,325.95001220703125,318.0299987792969,318.2099914550781,324.6300048828125,16445400,0.08533333333333333,0.7945555555555556,0.12000000000000001,0.03277777777777778,9
2021-05-25,329.17999267578125,324.79998779296875,327.0799865722656,327.7900085449219,16437000,0.051,0.8582727272727273,0.09077272727272727,0.040390909090909095,22
2021-05-26,329.8299865722656,325.82000732421875,328.3500061035156,327.6600036621094,9686900,0.08436,0.8346000000000001,0.081,-0.013607999999999999,25
2021-05-27,333.7799987792969,326.760009765625,328.0,332.75,20477700,0.15614285714285714,0.7332857142857144,0.11057142857142857,-0.06047142857142857,14
2021-05-28,332.8699951171875,328.3299865722656,331.0,328.7300109863281,12037400,0.019888888888888887,0.8201111111111111,0.16,0.2260222222222222,9
2021-06-01,331.4200134277344,326.6400146484375,330.1499938964844,329.1300048828125,11765900,0.0,0.9115714285714286,0.08842857142857143,0.13108571428571428,7
2021-06-02,331.8699951171875,327.1199951171875,330.3800048828125,329.1499938964844,11654300,0.07138461538461538,0.7991538461538461,0.1294615384615385,0.06982307692307692,13
2021-06-03,327.3800048828125,323.4800109863281,325.7799987792969,326.0400085449219,12610800,0.057272727272727274,0.7752727272727271,0.16727272727272727,0.15945454545454546,11
2021-06-04,332.4599914550781,325.17999267578125,325.8999938964844,330.3500061035156,13289400,0.06597297297297297,0.8890270270270272,0.045,-0.06475945945945945,37
2021-06-07,337.69000244140625,328.92999267578125,329.4800109863281,336.5799865722656,20136700,0.053187500000000006,0.8259375000000001,0.12087500000000001,0.08043125,16
2021-06-08,338.29998779296875,332.239990234375,336.70001220703125,333.67999267578125,14580500,0.021833333333333333,0.7916111111111112,0.18655555555555556,0.21258888888888888,18
2021-06-09,336.79998779296875,330.0,335.739990234375,330.25,13727900,0.0246,0.8792000000000002,0.096,0.1041,5
2021-06-10,333.94000244140625,328.54998779296875,330.7900085449219,332.4599914550781,13240200,0.029826086956521735,0.8767826086956522,0.09343478260869566,0.07907391304347826,23
2021-06-11,332.8299865722656,328.92999267578125,332.5799865722656,331.260009765625,13587900,0.0,0.9280909090909091,0.07190909090909091,0.12548181818181817,11
2021-06-14,336.82000732421875,329.80999755859375,331.8999938964844,336.7699890136719,12250800,0.024636363636363637,0.8512727272727273,0.12409090909090909,0.1708909090909091,11
2021-06-15,339.9200134277344,335.0299987792969,336.989990234375,336.75,15795200,0.05221052631578947,0.797578947368421,0.15026315789473688,0.12017368421052632,19
2021-06-16,337.54998779296875,328.7200012207031,336.70001220703125,331.0799865722656,17232200,0.07419999999999999,0.8925000000000001,0.0334,-0.06544000000000001,20
2021-06-17,337.9800109863281,330.1499938964844,330.489990234375,336.510009765625,17794100,0.025500000000000002,0.884375,0.090125,0.09566875,16
2021-06-18,336.1499938964844,329.0,334.5299987792969,329.6600036621094,23039500,0.05233333333333333,0.8616666666666667,0.08600000000000001,0.06915555555555555,9
2021-06-21,332.9200134277344,327.6499938964844,331.0899963378906,332.2900085449219,11337500,0.04294736842105264,0.833421052631579,0.12363157894736843,0.18771052631578947,19
2021-06-22,339.9200134277344,332.6000061035156,332.69000244140625,339.0299987792969,15345300,0.025750000000000002,0.8725499999999998,0.10169999999999998,0.08646000000000001,20
2021-06-23,343.4200134277344,338.20001220703125,339.3500061035156,340.5899963378906,14817800,0.077,0.8056666666666666,0.11733333333333335,0.0367,12
2021-06-24,344.8999938964844,341.7900085449219,341.8500061035156,343.17999267578125,12329100,0.026294117647058825,0.823,0.1507058823529412,0.18537058823529412,17
2021-06-25,344.1199951171875,339.67999267578125,342.5899963378906,341.3699951171875,14594400,0.09255555555555556,0.7403333333333334,0.16699999999999998,0.1099777777777778,9
2021-06-28,358.1400146484375,341.7699890136719,342.4599914550781,355.6400146484375,29156100,0.050772727272727275,0.8348636363636364,0.11436363636363635,0.1366681818181818,22
2021-06-29,356.739990234375,349.04998779296875,356.2699890136719,351.8900146484375,21417300,0.07150000000000001,0.8220294117647058,0.1065,0.07893235294117647,34
2021-06-30,352.9200134277344,347.1700134277344,352.1700134277344,347.7099914550781,15107500,0.09119999999999999,0.8312000000000002,0.0776,-0.018379999999999997,5
2021-07-01,354.6700134277344,346.5,346.82000732421875,354.3900146484375,17137000,0.048857142857142856,0.8187142857142856,0.13242857142857142,0.08372857142857144,7
2021-07-02,356.44000244140625,352.6199951171875,355.1000061035156,354.70001220703125,11521300,0.1405,0.8595,0.0,-0.19634999999999997,10
2021-07-06,358.7900085449219,349.17999267578125,356.5,352.7799987792969,13488500,0.13314285714285715,0.7047142857142858,0.16228571428571428,0.03184285714285714,7
2021-07-07,356.489990234375,350.0,355.260009765625,350.489990234375,14218900,0.07642857142857143,0.8412142857142857,0.0822857142857143,0.024457142857142865,14
2021-07-08,348.3299865722656,342.55999755859375,345.7300109863281,345.6499938964844,14406500,0.04015384615384616,0.9128461538461539,0.047,-0.025830769230769227,13
2021-07-09,350.7099914550781,345.2699890136719,345.32000732421875,350.4200134277344,13018700,0.1507777777777778,0.7916666666666666,0.057555555555555554,-0.16075555555555557,9
2021-07-12,354.19000244140625,349.6400146484375,351.2300109863281,353.1600036621094,10018600,0.1855,0.7481666666666666,0.06633333333333334,-0.2506666666666667,6
2021-07-13,358.489990234375,348.79998779296875,351.5,352.0899963378906,11456000,0.08750000000000001,0.7945000000000001,0.11800000000000001,0.009625000000000002,8
2021-07-14,355.20001220703125,346.7300109863281,354.55999755859375,347.6300048828125,13894200,0.06416666666666666,0.8815,0.05433333333333334,-0.004333333333333328,6
2021-07-15,349.2300109863281,340.2200012207031,349.2300109863281,344.4599914550781,14781600,0.2112222222222222,0.7596111111111112,0.029166666666666667,-0.3328111111111111,18
2021-07-16,345.989990234375,340.1400146484375,344.9100036621094,341.1600036621094,11026100,0.17172727272727273,0.7407272727272729,0.08754545454545454,-0.1396090909090909,11
2021-07-19,339.7900085449219,334.5400085449219,337.57000732421875,336.95001220703125,14372300,0.197375,0.7769375,0.025687500000000002,-0.250675,16
2021-07-20,343.45001220703125,334.5,338.79998779296875,341.6600036621094,11024300,0.08936363636363637,0.8431818181818183,0.06754545454545453,-0.036199999999999996,11
2021-07-21,346.5199890136719,341.25,341.5,346.2300109863281,9279700,0.11888888888888888,0.8548888888888889,0.02622222222222222,-0.1267111111111111,9
2021-07-22,351.5400085449219,345.2099914550781,346.67999267578125,351.19000244140625,12385400,0.08947058823529411,0.8407058823529413,0.06982352941176471,-0.015564705882352951,17
2021-07-23,375.3299865722656,357.19000244140625,360.9100036621094,369.7900085449219,33694300,0.03976190476190476,0.8982380952380952,0.062,0.018014285714285712,21
2021-07-26,374.44000244140625,368.2200012207031,369.5799865722656,372.4599914550781,14925200,0.007583333333333333,0.9748333333333332,0.017583333333333333,0.009475000000000003,12
2021-07-27,373.1499938964844,364.54998779296875,371.9100036621094,367.80999755859375,15705400,0.07200000000000001,0.8214736842105264,0.10657894736842105,0.07293684210526316,19
2021-07-28,377.54998779296875,366.92999267578125,374.55999755859375,373.2799987792969,29676900,0.06421875,0.7813125,0.15443750000000003,0.17384687500000004,32
2021-07-29,365.5199890136719,356.739990234375,361.0,358.32000732421875,33413200,0.08375757575757575,0.812060606060606,0.10427272727272727,0.01686363636363636,33
2021-07-30,360.7300109863281,352.94000244140625,354.0,356.29998779296875,15966700,0.08375,0.739375,0.177,0.11301249999999999,8
2021-08-02,359.3999938964844,350.739990234375,358.1000061035156,351.95001220703125,13180400,0.08466666666666667,0.8216666666666667,0.09366666666666666,0.017250000000000015,12
2021-08-03,353.7699890136719,347.70001220703125,352.7300109863281,351.239990234375,12406100,0.016272727272727272,0.9190909090909091,0.06463636363636363,0.0793090909090909,11
2021-08-04,360.4800109863281,351.510009765625,352.4200134277344,358.9200134277344,14180600,0.12182352941176469,0.8489411764705882,0.029235294117647057,-0.12356470588235294,17
2021-08-05,363.8999938964844,356.8999938964844,359.6400146484375,362.9700012207031,10247200,0.04285714285714286,0.8766428571428572,0.0805,0.04610714285714286,14
2021-08-06,365.1499938964844,361.3999938964844,361.3999938964844,363.510009765625,8918100,0.07766666666666668,0.8369333333333333,0.08546666666666666,0.015306666666666675,15
2021-08-09,365.7799987792969,360.75,363.760009765625,361.6099853515625,7798900,0.09428571428571429,0.8635714285714285,0.04214285714285714,-0.09948571428571427,7
2021-08-10,364.1000061035156,359.0400085449219,361.8299865722656,361.1300048828125,7469900,0.026454545454545453,0.836909090909091,0.13663636363636364,0.18487272727272727,11
2021-08-11,362.3599853515625,357.80999755859375,362.1000061035156,359.9599914550781,8400300,0.05383333333333334,0.8136666666666666,0.1325,0.09303333333333336,6
2021-08-12,363.0,357.1099853515625,358.45001220703125,362.6499938964844,7170700,0.08136363636363636,0.8779090909090909,0.04072727272727273,-0.07610909090909092,11
2021-08-13,364.6600036621094,361.4800109863281,362.9700012207031,363.17999267578125,7192500,0.12009090909090908,0.7063636363636363,0.17372727272727273,0.0809090909090909,11
2021-08-16,366.95001220703125,357.3800048828125,362.5199890136719,366.55999755859375,11222100,0.010888888888888889,0.8690000000000001,0.12011111111111113,0.16145555555555557,9
2021-08-17,364.6700134277344,355.07000732421875,362.9800109863281,358.45001220703125,12328700,0.10644444444444444,0.8738888888888889,0.019666666666666666,-0.1376777777777778,9
2021-08-18,359.8599853515625,355.1499938964844,356.25,355.45001220703125,10042400,0.07521428571428572,0.8012857142857143,0.12357142857142857,0.11966428571428571,14
2021-08-19,357.57000732421875,351.0,351.3500061035156,355.1199951171875,12004500,0.05951282051282051,0.8906410256410257,0.049846153846153846,-0.018487179487179477,39
2021-08-20,359.989990234375,353.30999755859375,354.6000061035156,359.3699951171875,8693500,0.013916666666666667,0.8106666666666666,0.17541666666666667,0.23307500000000003,12
2021-08-23,365.69000244140625,359.1000061035156,359.44000244140625,363.3500061035156,10942000,0.04524999999999999,0.907,0.047749999999999994,0.004050000000000008,12
2021-08-24,367.9599914550781,361.8399963378906,363.6600036621094,365.510009765625,9235100,0.16244444444444445,0.745,0.09255555555555556,-0.15254444444444445,9
2021-08-25,370.8599853515625,365.3999938964844,365.6000061035156,368.3900146484375,9684500,0.05145454545454546,0.8690909090909091,0.07945454545454546,0.022863636363636367,11
2021-08-26,369.44000244140625,364.1300048828125,368.3800048828125,364.3800048828125,7888700,0.0,0.8969999999999999,0.10300000000000001,0.1724,5
2021-08-27,373.739990234375,364.0799865722656,365.1000061035156,372.6300048828125,11214200,0.020444444444444446,0.8943333333333333,0.08522222222222223,0.03635555555555556,9
2021-08-30,381.489990234375,370.5199890136719,372.55999755859375,380.6600036621094,13547300,0.0758888888888889,0.8005555555555556,0.12355555555555557,0.09653333333333335,9
2021-08-31,382.760009765625,378.79998779296875,379.95001220703125,379.3800048828125,12345400,0.11024999999999999,0.8142499999999999,0.0755,-0.0766375,8
2021-09-01,384.3299865722656,378.80999755859375,379.5899963378906,382.04998779296875,11567200,0.09772727272727272,0.7797272727272727,0.12254545454545453,0.06286363636363636,11
2021-09-02,381.75,374.05999755859375,381.5,375.2799987792969,14832900,0.030545454545454546,0.880090909090909,0.08931818181818184,0.045268181818181825,22
2021-09-03,377.1600036621094,373.1099853515625,374.75,376.260009765625,7509600,0.069,0.87975,0.05125,-0.10865,4
2021-09-07,382.9599914550781,373.1499938964844,375.8800048828125,382.17999267578125,10793800,0.0,0.8145714285714286,0.18542857142857144,0.28861428571428577,7
2021-09-08,380.8699951171875,374.7900085449219,380.1600036621094,377.57000732421875,11067200,0.07341176470588236,0.8589411764705881,0.06764705882352941,-0.037752941176470586,17
2021-09-09,379.8299865722656,376.57000732421875,377.6400146484375,378.0,9098900,0.046047619047619046,0.7851904761904761,0.1686666666666667,0.16331428571428575,21
2021-09-10,383.7900085449219,378.260009765625,381.3599853515625,378.69000244140625,11537600,0.012642857142857141,0.8159285714285713,0.17142857142857146,0.2372857142857143,14
2021-09-13,381.75,374.3500061035156,381.67999267578125,376.510009765625,13026300,0.072875,0.837625,0.0895,0.06756250000000001,8
2021-09-14,378.5899963378906,375.1099853515625,377.3999938964844,376.5299987792969,8711600,0.06663636363636363,0.8427272727272729,0.09063636363636363,0.036854545454545445,11
2021-09-15,377.55999755859375,367.6700134277344,377.0,373.9200134277344,17940300,0.057374999999999995,0.867875,0.07475,0.005693750000000004,16
2021-09-16,373.55999755859375,369.7099914550781,372.7900085449219,373.05999755859375,11934200,0.07934782608695654,0.8288695652173913,0.09178260869565216,-0.021273913043478247,23
2021-09-17,371.4100036621094,361.5899963378906,371.4100036621094,364.7200012207031,26299000,0.09641176470588235,0.8178235294117648,0.08576470588235294,-0.03188235294117649,17
2021-09-20,361.0299987792969,349.79998779296875,359.29998779296875,355.70001220703125,19822800,0.044875,0.81675,0.138375,0.125975,8
2021-09-21,360.0400085449219,355.19000244140625,358.5,357.4800109863281,11751900,0.019653846153846154,0.8436923076923077,0.13665384615384618,0.18827692307692306,26
2021-09-22,349.8399963378906,340.69000244140625,347.2300109863281,343.2099914550781,43692900,0.09293333333333333,0.8462333333333335,0.060833333333333336,-0.04824,30
2021-09-23,349.6700134277344,343.0,345.3599853515625,345.9599914550781,21806300,0.06776923076923078,0.8546153846153846,0.07765384615384616,0.002207692307692308,26
2021-09-24,354.3500061035156,342.3699951171875,343.239990234375,352.9599914550781,18801900,0.01075,0.8939999999999999,0.09525,0.13775,8
2021-09-27,355.1499938964844,347.0799865722656,349.80999755859375,353.5799865722656,15205800,0.07656521739130437,0.8530434782608696,0.0703913043478261,-0.02765217391304347,23
2021-09-28,349.6000061035156,338.9200134277344,347.9700012207031,340.6499938964844,21710300,0.045,0.8410434782608697,0.11391304347826085,0.09766086956521738,23
2021-09-29,345.2300109863281,338.8800048828125,343.1499938964844,339.6099853515625,14452200,0.06484,0.82316,0.11195999999999998,0.083276,25
